fiscal_year,hosp_num,setting,volume,revenue,volume_md_resident,volume_nonmd_resident,revenue_md_resident,revenue_nonmd_resident,medicare_volume_md_resident,medicare_volume_nonmd_resident,medicare_revenue_md_resident,medicare_revenue_nonmd_resident,medicare_ffs_volume_md_resident,medicare_nonffs_volume_md_resident,medicare_ffs_revenue_md_resident,medicare_nonffs_revenue_md_resident,medicaid_volume,medicaid_revenue,months_reported,medicare_revenue_share,medicare_volume_share,md_resident_revenue_share,medicare_advantage_share_of_medicare_revenue,medicaid_revenue_share
2018,61,outpatient,15974283.07,72375373.45,11467131.19,4507151.88,51475958.06,20899415.39,5919758.03,2517440.7,23575381.71,10432518.5,5649599.18,270158.85,22075118.11,1500263.6,,,12,0.4579882065044949,0.516237054579298,0.7112358196750693,0.06363687419591732,
2018,62,inpatient,22252076.0,158516282.78,20753495.06,1498580.35,147778059.73,10738220.120000001,11205127.23,640095.81,74954434.7,4561221.82,10367338.54,837788.39,69133115.2,5821318.29,,,12,0.5072094926469232,0.5399151900730499,0.9322579178512326,0.07766476144206047,
2018,62,outpatient,17267985.0,105727292.94,16001398.24,1266586.17,98037155.43,7690135.03,5690322.93,374579.42,31240159.45,1983069.72,5249901.62,440421.08,28419798.14,2820360.17,,,12,0.3186563228296229,0.3556141060082759,0.927264405470363,0.09027995438096267,
2018,63,inpatient,53145253.99,246542983.09,50092397.51,3052856.28,235631801.89000002,10911180.35,27621004.61,1317783.92,124458645.72,4565503.66,25775405.56,1845598.97,116003322.94,8455321.96,,,12,0.5281912064573568,0.5514011303708509,0.9557432904264938,0.0679367986939397,
2018,63,outpatient,43240745.95,167844199.02,41677655.71,1563090.04,161394341.60999998,6449856.23,17182693.9,670076.52,61610800.07,2293036.67,16011686.77,1171006.95,57143235.3,4467564.0,,,12,0.3817407689476432,0.4122759211688876,0.9615723543163296,0.07251267626656548,
2018,65,inpatient,9201201.0,54701260.0,8961823.0,239378.0,53148931.0,1552329.0,3763605.0,127372.0,21187446.0,812103.0,3536138.0,227467.0,19931839.0,1255607.0,,,12,0.3986429378984123,0.4199597559559032,0.9716216957342482,0.059261838354655864,
2018,65,outpatient,8026238.0,41323858.0,7738435.0,287803.0,39876869.0,1446989.0,1899683.0,61881.0,8096404.0,283072.0,1811475.0,88208.0,7686450.0,409954.0,,,12,0.2030350978658831,0.245486716629396,0.964984174517297,0.050634083971106185,
2018,87,outpatient,1444963.49,14185518.85,1406007.46,38956.03,13807030.28,378488.57,128521.13,5242.22,1133879.63,42934.89,120820.31999999999,7700.8099999999995,1064152.97,69726.66,,,12,0.08212335361083889,0.09140856905552977,0.9733186657462304,0.06149388185058057,
2018,88,outpatient,924738.0,7034872.63,892742.19,31995.48,6788667.6,246204.79,214545.71,7556.09,1465033.92,57520.46,201646.4,12899.18,1375029.73,90004.09,,,12,0.2158058114378733,0.2403221360021083,0.965002205022154,0.061434816471689614,
2018,333,outpatient,2333139.0,20721062.1,2168022.28,165116.65,19237772.96,1483288.31,486847.74,23225.07,3600533.04,177484.3,463300.13,23547.23,3425584.32,174948.72,,,12,0.18715955570774134,0.22455845795090262,0.9284163556461712,0.04858967215587612,
2018,2001,inpatient,8628086.28,75066238.13,8174967.33,453118.87,71807015.55,3259222.39,3522061.29,275177.95,30924757.48,1681199.54,3282734.45,239326.69999999998,29077079.39,1847678.03,,,12,0.43066484859639875,0.4308349070796837,0.956582044588998,0.059747535003142734,
2018,2001,outpatient,9373097.69,49836677.75,8838084.6,535012.96,47699210.24,2137467.38,1852242.32,71811.08,10096734.63,270776.63,1651647.53,200594.7,8815892.72,1280841.88,,,12,0.2116750901995647,0.20957508372345748,0.9571105537828513,0.12685704110656612,
2018,2004,inpatient,17289246.0,156715817.66,17136555.03,152690.34,155432129.99,1283686.02,10864288.3,63901.74,100811210.09,559951.71,9396606.4,1467681.52,87375618.48,13435590.37,,,12,0.6485866860119968,0.633983217804308,0.9918088187321015,0.1332747653560082,
2018,2004,outpatient,14971239.0,119037524.77,14776156.4,195081.9,117583680.9,1453841.79,6739965.11,51576.909999999996,54232110.68,402292.31,5683539.71,1056424.98,44886271.71,9345837.74,,,12,0.46122140644773774,0.4561379108033805,0.9877866759006536,0.17233033387075247,
2018,3028,inpatient,679125.8,41164265.0,493512.0,185613.8,29582004.0,11582261.0,410183.0,163092.8,24817608.0,10138430.0,400196.0,9987.0,24208854.0,608754.0,,,12,0.8389427572249669,0.831151015578142,0.718633115397542,0.02452911658528896,
2018,3028,outpatient,33272.0,2375261.0,31219.0,2053.0,2216859.0,158402.0,16354.0,857.0,1146013.0,60083.0,15899.0,455.0,1114956.0,31057.0,,,12,0.5169534914038286,0.5238476568756206,0.9333117497403444,0.02710004162256449,
2018,3029,inpatient,2228032.33,59746194.23,2125400.33,102632.0,56863367.78,2882826.45,893108.0,68426.0,24186482.59,1923918.54,863076.0,30032.0,23394009.95,792472.64,,,12,0.42534382915158386,0.42020695461169894,0.9517487852213278,0.032765104932109934,
2018,3029,outpatient,674476.0,13009419.67,655999.0,18477.0,12649009.82,360409.85,237585.0,7098.0,4570371.14,139170.0,228066.0,9519.0,4378289.14,192082.0,,,12,0.3613224438148155,0.3621728081902564,0.9722962392526153,0.042027659049151095,
2018,4000,inpatient,3107338.65,139786853.24,2757496.0,349842.65,125278321.1,14508532.14,555198.7000000001,74038.73,22517767.3,2542002.54,555198.7000000001,0.0,22517767.3,0.0,,,12,0.17974193062521815,0.20134161572673182,0.8962096091032944,0.0,
2018,4000,outpatient,147418.92,16344170.24,142060.0,5358.92,15468688.27,875481.97,11117.52,485.93,1459549.23,97608.31,11117.52,0.0,1459549.23,0.0,,,12,0.09435507423280694,0.0782593270449106,0.94643460284956,0.0,
2018,4003,inpatient,951749.0,21329257.0,745015.0,206734.0,16124649.0,5204608.0,140599.0,19914.0,1907972.0,261177.0,140354.0,245.0,1875719.0,32253.0,,,12,0.11832642062472182,0.18871969020757973,0.7559873745250479,0.01690433612233303,
2018,4003,outpatient,19016.0,1517056.0,16318.0,2698.0,1293414.0,223642.0,1924.0,596.0,173484.0,58074.0,917.0,1007.0,100293.0,73191.0,,,12,0.1341287476399668,0.11790660620174041,0.8525815790583867,0.4218890502870582,
2018,4013,inpatient,510977.27,37265825.91,488918.81,22058.46,35724602.62,1541223.29,78301.93,3701.23,5026283.53,227342.73,75728.75,2573.1800000000003,4852313.78,173969.75,,,12,0.14069529571719,0.16015323689428107,0.9586424491510753,0.034612004866347044,
2018,4013,outpatient,192073.0,5457415.43,191429.0,644.0,5434666.92,22748.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12,0.0,0.0,0.9958316330703085,,
2018,5033,inpatient,4304659.85,57520375.44,4194815.39,109844.22,56287836.92,1232538.51,3112677.75,71030.08,45474819.56,822610.64,2991218.31,121459.34,44173011.43,1301808.13,,,12,0.8078977990330634,0.7420297344718191,0.9785721405576417,0.028627010345414986,
2018,5033,outpatient,9240.0,2356851.88,9147.5,92.5,2348234.43,8617.45,8544.17,44.5,1871114.9,6212.51,8223.92,320.25,1796229.45,74885.45,,,12,0.7968177606526278,0.9340442743919104,0.9963436607649694,0.040021834041298054,
2018,5034,inpatient,7725927.63,46850599.65,7523675.85,202251.55000000002,45448575.6,1402023.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12,0.0,0.0,0.9700745761959527,,
2018,5034,outpatient,1517760.49,16710458.92,1441838.02,75922.28,16089011.22,621447.5,32731.43,8465.04,47678.61,7572.56,32731.43,0.0,47678.61,0.0,,,12,0.002963426984296677,0.022701183868074168,0.9628108537907228,0.0,
2018,5050,inpatient,40939120.12,236143616.72,39246543.12,1692577.0,228509697.86,7633918.86,16961623.0,778460.0,92083704.1,3467495.44,16134477.0,827146.0,87456813.14,4626890.96,,,12,0.4029750376564608,0.4321813248147293,0.9676725589027814,0.050246577342016374,
2018,5050,outpatient,31903762.15,172924481.57,30510806.15,1392956.0,166559239.3,6365242.2700000005,8725193.0,372207.0,44874925.43,1558874.15,8245153.0,480040.0,42345987.38,2528938.05,,,12,0.2694232131378376,0.28597058226204886,0.9631906239520902,0.05635525910666677,
2018,8992,inpatient,33626387.62,186835300.1,30722158.56,2904229.0100000002,171931549.43,14903750.3,9261439.6,890264.12,55182792.660000004,4619623.6,8437195.04,824244.4600000001,49990710.57,5192081.99,,,12,0.3209579210037135,0.30145797151305376,0.9202305417551018,0.09408878637205237,
2018,8992,outpatient,3463161.76,28198742.509999998,3234295.46,228866.21,26496800.55,1701941.7,826085.5,29548.489999999998,7124256.8,317625.06,777190.3,48895.13,6644184.5200000005,480072.19,,,12,0.26887234126838755,0.2554143584643315,0.9396447568753662,0.06738558188974884,
2019,1,inpatient,33303799.0,207266681.0,30993664.0,2310135.0,179977577.0,27289104.0,9688541.0,1226315.0,101484976.0,13242567.0,8442875.0,1245666.0,88139780.0,13345196.0,,,12,0.5638756654669265,0.31259747153482725,0.8683382014497545,0.13149922802366332,
2019,1,outpatient,34662896.0,161800435.0,31709962.0,2952934.0,132227792.0,29572643.0,5463071.0,1362240.0,53495655.0,12042910.0,4763465.0,699606.0,46692570.0,6803085.0,,,12,0.4045719450567548,0.17228248334072427,0.8172276669095482,0.12717079545993035,
2019,2,inpatient,242332512.28,1004634368.47,216513849.77,25818662.2,921615289.24,83019078.2,90267203.78,11958256.57,350674252.66,37278357.42,82953323.54,7313880.08,317716432.45,32957820.07,,,12,0.3804996040692638,0.41691191522338983,0.9173638869667248,0.0939841457421016,
2019,2,outpatient,165772309.78,553024121.3,152595446.93,13176862.3,523268177.13,29755942.73,56845380.21,4465751.97,165816196.86,11966121.29,51256180.19,5589199.7299999995,148042279.95,17773916.57,,,12,0.3168856890351367,0.3725234360110144,0.9461941296519719,0.10719047298501645,
2019,3,inpatient,35657748.98,250311993.06,30120852.56,5536892.99,213955809.48,36356180.33,12549386.38,1948269.02,86596526.44,12945110.55,11752659.99,796724.88,80698629.43,5897897.01,,,12,0.4047402435599432,0.4166345011317967,0.8547565255042119,0.06810777813457064,
2019,3,outpatient,9356043.53,77217554.65,8114826.28,1241214.91,66080267.29,11137285.07,1950531.41,200158.72,13310213.15,1549783.24,1855525.44,95005.21,12573504.7,736708.45,,,12,0.20142492904253506,0.24036637910626965,0.8557674170014654,0.05534910986756061,
2019,4,inpatient,56385899.0,363808137.0,51098216.0,5287683.0,333878414.0,29929723.0,20856400.0,2176538.0,119516535.0,12715182.0,17295786.0,3560614.0,97738935.0,21777600.0,,,12,0.35796424682908673,0.4081629777446633,0.9177321231822806,0.18221411790427158,
2019,4,outpatient,30745134.0,154266280.0,27212771.0,3532363.0,140059475.0,14206805.0,9138577.0,1445480.0,36645998.0,5053409.0,7932963.0,1205614.0,31466482.0,5179516.0,,,12,0.2616459757542287,0.33581942096231215,0.9079072562066058,0.14133919889424215,
2019,5,inpatient,37994533.0,230702470.0,35871222.44,2123308.79,219533303.42,11169164.52,18833642.19,964151.58,108271275.0,4609953.0,17394928.6,1438713.49,100580395.0,7690880.0,,,12,0.49318838332633697,0.5250348582767731,0.9515862722232665,0.07103342968853003,
2019,5,outpatient,25484779.0,123695316.0,24008415.95,1476361.46,117082105.52,6613208.51,9030092.290000001,566819.13,38838261.0,2178405.0,8317603.68,712488.51,35795590.0,3042671.0,,,12,0.3317181633137409,0.37612195276881655,0.9465362901857981,0.07834210187732144,
2019,6,inpatient,5428135.54,54526560.75,5291244.53,136890.66,52969449.12,1557111.15,3261044.84,22055.75,30588460.89,369896.54,2916542.72,344501.93,27720539.61,2867921.16,,,12,0.5774736456235965,0.6163096076000101,0.9714430617192374,0.09375826950932281,
2019,6,outpatient,6717746.22,53583505.96,6536255.85,181490.02,52103973.91,1479531.59,2497591.41,28567.33,19065017.73,223448.88,2259967.47,237623.7,17077133.7,1987883.88,,,12,0.3659033332645856,0.38211347097130544,0.9723882933098018,0.10426866149051307,
2019,8,inpatient,59837868.23,242706952.89000002,56011072.18,3826795.94,229810925.96,12896026.06,26364700.72,1725963.05,91806750.19,5504377.62,22916338.21,3448362.38,79280503.19,12526246.32,,,12,0.3994881871107361,0.4707051604952869,0.9468658529290475,0.13644145222520265,
2019,8,outpatient,60282681.37,310957124.3,56939058.36,3343622.84,296665536.78000003,14291586.54,20529807.6,1165553.89,100307793.32000001,4826576.77,17717824.16,2811983.3,84992125.79,15315666.78,,,12,0.3381174450148075,0.3605575538358798,0.9540400061514205,0.15268670831128994,
2019,9,inpatient,281210818.17,1491781338.29,212110684.07,69100133.97,1173930298.7,317851039.59,72835040.87,24930732.84,384453118.97,109743080.31,67602350.06,5232690.65,354210909.68,30242209.29,,,12,0.3274922875708549,0.34338223550287195,0.786931883760963,0.07866293131142443,
2019,9,outpatient,251862324.11,983025581.3,195572180.69,56290143.21,786059867.0600001,196965714.24,61709222.04,18123104.41,213306416.95,60846893.19,58265185.64,3444036.25,200331007.76,12975409.19,,,12,0.27136154113528643,0.3155316969023055,0.7996331753854025,0.06082990552057089,
2019,10,inpatient,1695148.05,20077579.62,1677226.61,17921.36,19794601.919999998,282977.61,1068681.4,4972.72,11599788.66,67649.17,1012255.73,56425.5,10959119.42,640669.19,,,12,0.5860076755713813,0.6371717415096341,0.9859057861875882,0.055231108839874324,
2019,10,outpatient,2699837.2199999997,25118931.85,2644109.38,55727.62,24604124.73,514806.95,1038964.04,12046.44,8796290.01,118942.4,956538.66,82425.25,8064974.78,731315.18,,,12,0.35751281976207083,0.3929353482343458,0.9795052145101464,0.08313904829975019,
2019,11,inpatient,35923607.22,247134789.95,35526558.019999996,397049.06,244789521.44,2345268.5100000002,18169001.62,164825.04,122007454.45,968348.1,15637702.12,2531299.37,104616164.33,17391290.12,,,12,0.49841779881866827,0.5114202622660939,0.9905101644714834,0.14254284870050413,
2019,11,outpatient,29647634.79,182975725.11,29181351.63,466283.08,180428840.46,2546884.65,11715791.26,128085.42,68400431.65,675302.69,9980812.25,1734978.84,58519992.24,9880439.41,,,12,0.3790992142698161,0.4014821317582677,0.9860807511571883,0.14444995699087812,
2019,12,inpatient,72649790.0,413999703.1,68719583.0,3930207.0,396922499.01,17077204.09,38500292.6,1154937.0,211213312.31,4977138.02,34082138.6,4418154.0,186805393.36,24407918.95,,,12,0.5321273367894389,0.5602521278396,0.9587506851765178,0.11556051407487157,
2019,12,outpatient,84974955.65,376816331.84,81743316.79,3231638.86,363493391.83,13322940.01,37472087.02,1032738.65,140733982.2,3299047.27,33574841.66,3897245.36,123665895.45,17068086.75,,,12,0.3871706758999872,0.45841162912763184,0.9646434114335123,0.12127907192837184,
2019,13,inpatient,4569154.06,64533876.1,4535399.49,33754.62,63725031.35,808844.74,1514949.15,1740.49,20598882.6,61304.21,1394067.04,120881.95,18849747.45,1749135.1199999999,,,12,0.3232463313648884,0.3340277197940947,0.9874663541246672,0.08491407781507526,
2019,13,outpatient,3601032.85,48311026.61,3585398.23,15634.57,48031846.64,279179.96,726092.77,825.3,10464361.32,23711.170000000002,669360.51,56732.06,9520653.08,943708.22,,,12,0.21786298158450315,0.20251384181667317,0.9942211956650449,0.09018306909914689,
2019,15,inpatient,43569705.0,301121743.13,42921572.57,648131.43,297779242.66,3342498.19,22105623.78,269700.99,144811269.62,1460683.19,18723595.04,3382028.31,123635026.71,21176241.59,,,12,0.4863041101402202,0.5150236223043401,0.9888998368724342,0.1462333811834444,
2019,15,outpatient,57475408.0,253846823.29,56486894.83,988512.33,250241483.33,3605337.67,25258908.84,249495.35,99147946.37,916983.89,21542900.76,3716007.58,84752452.22,14395492.86,,,12,0.396209073933801,0.4471640531138752,0.9857971830678331,0.1451920426700412,
2019,16,inpatient,31572788.5,171359060.14,28485640.5,3087148.0,155105662.89,16253397.25,11390345.0,2225400.0,68787379.34,8060458.57,10465661.0,924684.0,63219410.69,5567968.65,,,12,0.4434872206360615,0.3998626957326096,0.9051500560476872,0.08094462535749221,
2019,16,outpatient,25170405.4,115598676.65,23214383.0,1956022.4,105828075.06,9770601.59,9621518.2,848337.4,37662070.07,3540639.72,8738017.2,883501.0,34090093.06,3571977.01,,,12,0.35587976109975744,0.41446366246305144,0.9154782574234599,0.09484282205839993,
2019,17,inpatient,3744295.09,23271072.29,2638798.8,1105496.22,16560563.0,6710509.29,1782859.31,783160.12,9974557.78,4190331.52,1573297.75,209561.54,8881313.06,1093244.72,,,12,0.6023078913440322,0.6756329091858008,0.711637297741384,0.1096033271963261,
2019,17,outpatient,8522247.89,40192159.81,6135126.09,2387121.73,28933772.07,11258387.74,3386786.94,1299156.2,14598434.3,5790894.35,3134264.44,252522.49,13397774.63,1200659.67,,,12,0.5045465300784752,0.55203216532425,0.7198859729553807,0.08224578371394252,
2019,18,inpatient,11978234.0,84351493.12,11670866.82,307366.77,82157799.17,2193691.84,7482482.57,206085.04,48131193.54,1337181.96,6924319.37,558162.97,44670416.46,3460775.98,,,12,0.5858383991081293,0.6411248354901543,0.9739934188612499,0.07190297446340867,
2019,18,outpatient,15352780.0,95703934.64,14942359.42,410419.98,93169731.42,2534201.15,5649104.1,72173.0,35610646.02,661238.91,5310013.78,339090.0,32925876.44,2684768.56,,,12,0.38221260786371386,0.37805971207189715,0.9735203862878505,0.0753923014621008,
2019,19,inpatient,51702204.0,248824300.0,39896209.0,11805995.0,198966560.0,49857740.0,24562129.0,8370930.0,110670562.0,33755431.0,23251812.0,1310317.0,104591779.0,6078783.0,,,12,0.5562269458747239,0.6156507000452098,0.799626724560262,0.05492682868999978,
2019,19,outpatient,46202316.0,206383453.0,35354868.0,10847448.0,163632134.0,42751319.0,17521215.0,6451085.0,71927477.0,23727356.0,16490348.0,1030867.0,67519932.0,4407545.0,,,12,0.43956816574915536,0.4955814005584747,0.7928549097392997,0.06127762551715807,
2019,22,inpatient,49662326.04,213453116.53,43346281.85,6316044.07,189081053.96,24372062.57,25520713.77,3733725.51,111258061.45,13041962.7,22909486.26,2611227.38,99787644.74,11470416.71,,,12,0.5884146460995324,0.5887636189492456,0.8858200668783649,0.10309739861101994,
2019,22,outpatient,28739475.44,123182005.01,24882449.6,3857025.75,108733194.77,14448810.24,10940176.96,1555270.79,44046794.39,5336039.87,9956014.96,984161.9,40195765.32,3851029.07,,,12,0.40509059338476017,0.4396744346264043,0.8827035634074389,0.08743040494393625,
2019,23,inpatient,67134261.0,311577101.0,65309670.0,1824591.0,304585017.0,6992084.0,32859672.0,958522.0,143115333.0,3456033.0,30442888.0,2416784.0,131963762.0,11151571.0,,,12,0.4698699049927331,0.5031363961875783,0.9775590568833235,0.0779201694622057,
2019,23,outpatient,96576499.0,328079371.0,94149439.0,2427060.0,320340126.0,7739245.0,37571638.0,599671.0,115854315.0,2047009.0,34761183.0,2810455.0,107014635.0,8839680.0,,,12,0.36166032787288094,0.3990638542200979,0.9764104491653637,0.07629996344978605,
2019,24,inpatient,52657229.35,254096371.46,50390426.489999995,2266802.42,245865222.88,8231147.899999999,30770567.69,1149973.3699999999,150611985.63,3916513.67,26841465.18,3929102.23,128302943.06,22309042.16,,,12,0.6125794606726854,0.61064312873213,0.967606193930653,0.14812262162724135,
2019,24,outpatient,34526976.76,166396581.11,32760856.06,1766120.15,158724545.37,7672034.94,13936421.57,615507.14,60942629.95,2075318.1099999999,12191605.91,1744815.4,52290380.48,8652249.02,,,12,0.38395214683360857,0.42539857763411576,0.9538930686627014,0.14197367306101957,
2019,27,inpatient,27622847.67,174785275.26,20276916.66,7345931.01,129167443.35,45617831.91,23464518.84,8574393.0,84409993.84,29137513.12,21674114.31,1790404.53,77268734.24,7141259.6,,,12,0.6534927970299569,1.1572034956521837,0.739006436084838,0.08460206280237775,
2019,27,outpatient,35546397.03,161338203.76,25539699.65,10006697.38,118501606.13,42836597.63,36645085.22,14396776.26,57686300.21,20928076.97,34549361.82,2095723.4,54283532.41,3402767.8,,,12,0.48679762320450165,1.4348283543733844,0.7344919143036825,0.05898745087850382,
2019,28,inpatient,13256433.0,78658331.0,13072474.530000001,183958.07,77300426.56,1357902.56,7813934.56,119016.65,40605482.75,806558.15,7498584.67,315349.73,38983912.55,1621569.3,,,12,0.525294420186444,0.597739513056064,0.9827366736271076,0.039934737630966846,
2019,28,outpatient,22325901.0,112013854.0,22016143.35,309757.07,110297338.21,1716513.71,9071839.32,95655.70999999999,39444866.72,492191.98,8940808.17,131030.81999999999,38765440.86,679424.77,,,12,0.3576230157512883,0.41205397220490025,0.9846758617018926,0.017224668923916192,
2019,29,inpatient,58393333.2,380466180.61,53368440.019999996,5024893.07,356516399.49,23949781.12,23937220.34,1719378.75,164203017.89,8988577.76,21305318.97,2631901.33,145187660.53,19015357.36,,,12,0.4605763384935277,0.4485276378891616,0.9370514848872995,0.11580394565426584,
2019,29,outpatient,59751636.06,311102137.55,51665011.85,8086624.08,277773404.63,33328732.919999998,18423865.21,2716749.27,87282325.95,11692343.02,17184182.24,1239682.8599999999,80051714.79,7230611.16,,,12,0.31422132031056715,0.3566023610618798,0.892868839852817,0.08284164154999812,
2019,30,inpatient,1429235.15,12041331.99,1393388.88,35846.06,11806439.64,234892.22,1133269.27,30744.7,9438279.62,180377.61,1061499.4,71769.68,8925708.76,512570.74,,,12,0.7994179369725722,0.8133187269299867,0.9804928266910113,0.05430764510450052,
2019,30,outpatient,4222858.62,38166801.78,4141245.56,81612.83,37097792.8,1069008.71,2301834.6,19206.22,17247314.24,240056.03,2220023.81,81810.63,16473787.48,773526.66,,,12,0.46491483558019114,0.5558314682503397,0.9719911302455481,0.04484910805451876,
2019,32,inpatient,9403648.0,66414631.0,8745713.0,657935.0,61882280.0,4532351.0,5234810.0,397745.0,32908363.0,2575199.0,4833584.0,401226.0,30318072.0,2590291.0,,,12,0.5317897627559941,0.5985572588535664,0.931756738963136,0.078712241019099,
2019,32,outpatient,16331992.0,97843200.0,14891492.0,1440500.0,89517678.0,8325522.0,6018994.0,638609.0,33281521.0,2804463.0,5495709.0,523285.0,30299394.0,2982127.0,,,12,0.37178713460373713,0.4041901241326255,0.9149095491562009,0.0896030863493288,
2019,33,inpatient,21917435.0,147190208.0,20923368.0,994067.0,140957948.0,6232260.0,13396134.0,520385.0,84870266.0,2951852.0,12471824.0,924310.0,79032971.0,5837295.0,,,12,0.60209635004051,0.6402474974392268,0.9576584605410707,0.06877903505098004,
2019,33,outpatient,13621320.0,86713785.0,12855033.0,766287.0,82384752.0,4329033.0,4728203.0,232684.0,30491488.0,1135307.0,4402351.0,325852.0,28423707.0,2067781.0,,,12,0.3701108185650665,0.3678094797578505,0.9500767611516439,0.06781502431104706,
2019,34,inpatient,12600982.16,119081491.45,12304210.2,296771.56,116957394.69,2124094.8,6296898.37,155050.98,52867491.55,1015854.54,5396541.04,900357.12,45075934.19,7791556.19,,,12,0.4520235055690774,0.511767782543247,0.9821626624411917,0.14737896506080778,
2019,34,outpatient,8748165.82,68674298.67,8512670.78,235494.71,67184816.81,1489479.98,2190845.93,34922.340000000004,16086399.72,248509.19,1955406.3,235439.42,14050515.76,2035882.95,,,12,0.23943504624702125,0.25736293422121514,0.9783109272486729,0.1265592665504149,
2019,35,inpatient,11032484.43,80599410.3,10725053.78,307430.44,78519829.79,2079580.23,6493745.82,140643.85,46290326.33,869919.67,6314503.12,179242.57,44904570.32,1385755.95,,,12,0.5895367635640922,0.6054744296116714,0.9741985642046318,0.029936188829628414,
2019,35,outpatient,12511223.94,75475173.67,12121427.2,389796.43,73156780.21,2318393.21,3726118.41,106339.73,22096604.56,563685.22,3639490.92,86627.29,21609034.19,487570.3,,,12,0.30204451995523385,0.30739931433156653,0.9692827012212424,0.02206539464812688,
2019,37,inpatient,17038330.07,111594180.58,16642242.76,396087.02,109345313.86,2248866.3,10820165.1,227575.16999999998,66982061.43,1277044.93,10162607.77,657557.14,63020653.76,3961407.58,,,12,0.6125736811708302,0.6501626767521086,0.9798478136735111,0.05914132075704915,
2019,37,outpatient,23330726.69,120133954.48,22832763.64,497962.75,117618722.0,2515232.08,12497185.9,235120.63999999998,59913568.87,1212975.72,11596451.31,900734.37,55559944.18,4353624.65,,,12,0.5093880281236179,0.5473356662838034,0.979063100928566,0.07266508625861468,
2019,38,inpatient,13493850.8,110478740.33,13107731.36,386119.32,107819410.46000001,2659329.87,6206773.66,250450.48,51360845.22,1510151.1,5162156.7700000005,1044616.75,42304530.14,9056315.08,,,12,0.4763599151662436,0.47352005389283475,0.9759290351966671,0.17632722049662564,
2019,38,outpatient,14451135.96,119729123.8,14071436.34,379699.53,117429485.34,2299638.46,4565000.14,138363.06,38126338.55,778133.03,3752850.58,812149.41,31012840.94,7113497.61,,,12,0.3246743221228529,0.32441607450003923,0.9807929901513236,0.18657699324237892,
2019,39,inpatient,11240809.0,71252451.0,11100304.0,140505.0,70389956.0,862495.0,6599638.0,90944.0,38865107.0,536408.0,6310260.0,289378.0,37338294.0,1526813.0,,,12,0.552139953035345,0.5945456989286059,0.9878952234218581,0.039284929795767705,
2019,39,outpatient,17607928.0,82062648.0,17451821.0,156107.0,81075662.0,986986.0,7339567.0,37991.0,29701599.0,302308.0,7138337.0,201230.0,28684629.0,1016970.0,,,12,0.3663442057371052,0.42056167089955826,0.9879727741663905,0.034239570738262275,
2019,40,inpatient,19951722.06,139571362.55,19540859.15,410862.29,137130161.87,2441200.53,11224993.14,167199.96,81960848.1,1104691.65,9988232.92,1236759.85,72898535.8,9062312.22,,,12,0.5976865117223389,0.5744370323655908,0.9825093010815491,0.1105687951025485,
2019,40,outpatient,21136105.43,131937526.62,20687346.21,448758.65,129079823.23,2857703.29,8148554.24,65893.09,50544850.82,339323.66,7175716.33,972837.65,44579946.339999996,5964904.38,,,12,0.39157824635332045,0.393890746414883,0.9783404808077795,0.11801210772670354,
2019,43,inpatient,41949767.09,263245243.28,41236160.76,713606.18,258933056.76,4312186.28,19982391.93,316538.65,135991971.93,1985843.72,19860682.53,121709.26999999986,116641892.48,19350079.27,,,12,0.5252012764675633,0.48458419895829313,0.9836191284360137,0.1422883939057828,
2019,43,outpatient,30366315.23,185347637.83,29805125.560000002,561189.49,182099026.35,3248611.12,12932161.82,229841.27,70053958.67,1104899.61,9685406.03,3246755.67,62261320.78,7792637.75,,,12,0.3847025438530029,0.43389053315566706,0.9824728735794322,0.11123765020487171,
2019,44,inpatient,45440793.96,243580824.77,43869292.52,1571501.3,235901497.53,7679327.24,21966540.330000002,569430.79,111670400.31,2852475.46,18342402.24,3624137.95,93760025.37,17910374.94,,,12,0.47337724210842996,0.5007270249454208,0.9684731864782411,0.16038605476724652,
2019,44,outpatient,62204714.86,233902824.4,59236926.22,2967788.51,223648413.87,10254410.53,27472944.19,1395986.27,85338043.27,3865802.17,24690884.28,2782059.75,75593102.05,9744941.22,,,12,0.3815723160889681,0.46378071826293354,0.9561595266910339,0.1141922271309655,
2019,45,inpatient,279653.0,2143225.7,273767.0,5886.0,2050498.61,92727.09,149171.0,5462.0,1640618.15,80714.25,143391.0,5780.0,1568500.8,72117.35,,,12,0.8001069310649276,0.5448830574904937,0.9567347993260812,0.043957425437479165,
2019,45,outpatient,1761405.0,13734523.13,1722493.0,38912.0,13194824.68,539698.45,470702.0,24131.0,5576370.02,299830.2,436457.0,34245.0,5124846.12,451523.89,,,12,0.42261796994183326,0.27326787394781865,0.9607049735260811,0.08097093420640693,
2019,48,inpatient,29141064.76,185479424.74,28284434.76,856630.0,181209846.89,4269577.85,13856109.0,408817.0,81168534.35,2012770.39,12938357.0,917752.0,75504625.41,5663908.94,,,12,0.44792562734889246,0.48988459969493126,0.9769808545827388,0.0697796133114482,
2019,48,outpatient,23141212.07,122512257.07000001,22489051.07,652161.0,119289829.32,3222427.75,6282810.0,176224.0,31841865.96,844527.59,5810239.0,472571.0,28892367.64,2949498.32,,,12,0.266928590153171,0.2793719477288732,0.9736970991550763,0.0926295689990399,
